"OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","REPORTED_DATE","INCIDENT_ADDRESS","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"weapon-by-prev-offender-powpo","all-other-crimes","4/13/2018 3:00:00 ","1500 BLOCK S BROADWAY ST","platt-park","true","false"
"criminal-mischief-other","public-disorder","4/16/2018 7:44:00 ","12000 E 45TH AVE","montbello","true","false"
"assault-simple","other-crimes-against-persons","4/16/2018 8:59:00 ","1719 E 19TH AVE","city-park-west","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 12:46:00 ","3900 BLOCK W COLFAX AVE","west-colfax","false","true"
"fraud-identity-theft","white-collar-crime","2/26/2018 9:06:00 ","2320 GLENARM PL","five-points","true","false"
"sex-off-registration-viol","all-other-crimes","4/17/2018 8:08:00 ","1331 N CHEROKEE ST","civic-center","true","false"
"disturbing-the-peace","public-disorder","4/16/2018 7:12:00 ","1777 N FRANKLIN ST","city-park-west","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 6:31:00 ","2240 W SCOTT PL","sunnyside","true","false"
"criminal-mischief-mtr-veh","public-disorder","4/16/2018 1:06:00 ","1300 BLOCK E COLFAX AVE","cheesman-park","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 1:34:00 ","2100 BLK 15TH ST","union-station","true","false"
"traffic-accident","traffic-accident","4/16/2018 12:30:00 ","200 BLOCK S COLORADO BLVD","hilltop","false","true"
"burglary-residence-no-force","burglary","4/16/2018 8:45:00 ","1226 N DETROIT ST","congress-park","true","false"
"traffic-accident","traffic-accident","4/16/2018 1:21:00 ","1900 BLOCK E 14TH AVE","cheesman-park","false","true"
"traf-other","all-other-crimes","4/16/2018 9:50:00 ","2900 BLOCK W KENTUCKY AVE","athmar-park","true","false"
"sex-aslt-non-rape","sexual-assault","2/24/2018 5:07:00 ",,"union-station","true","false"
"traffic-accident","traffic-accident","4/16/2018 9:32:00 ",,"gateway-green-valley-ranch","false","true"
"theft-shoplift","larceny","4/16/2018 8:08:00 ","2730 S COLORADO BLVD","university-hills","true","false"
"liquor-possession","drug-alcohol","4/16/2018 4:59:00 ","E 20TH AVE / N CLARKSON ST","five-points","true","false"
"traf-other","all-other-crimes","4/16/2018 9:29:00 ","N RALEIGH ST / W COLFAX AVE","west-colfax","true","false"
"liquor-possession","drug-alcohol","4/16/2018 10:41:00 ","1499 N BROADWAY ST","civic-center","true","false"
"assault-police-simple","other-crimes-against-persons","2/7/2018 10:22:00 ","10900 E SMITH RD","stapleton","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 10:07:00 ","1500 BLOCK W MAPLE AVE","valverde","false","true"
"police-false-information","all-other-crimes","4/16/2018 5:59:00 ","BLAKE ST / 26TH ST","five-points","true","false"
"burglary-residence-by-force","burglary","4/16/2018 9:02:00 ","1175 S YATES ST","mar-lee","true","false"
"criminal-trespassing","all-other-crimes","4/12/2018 12:51:00 ",,"barnum-west","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/11/2018 3:00:00 ","2300 BLK S KALAMATH ST","college-view-south-platte","true","false"
"drug-heroin-possess","drug-alcohol","4/16/2018 6:03:00 ","500 16TH ST","cbd","true","false"
"traffic-accident","traffic-accident","4/16/2018 12:20:00 ",,"north-capitol-hill","false","true"
"public-order-crimes-other","all-other-crimes","4/16/2018 5:50:00 ","448 N GOLFERS WAY","lowry-field","true","false"
"kidnap-adult-victim","all-other-crimes","4/16/2018 9:26:00 ","735 N VRAIN ST","villa-park","true","false"
"theft-other","larceny","4/16/2018 3:45:00 ","S FEDERAL BLVD / W KENTUCKY AVE","westwood","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 6:00:00 ","734 N QUITMAN ST","villa-park","true","false"
"arson-vehicle","arson","4/17/2018 5:08:00 ","2300 W 2ND AVE","valverde","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 10:01:00 ","100 BLOCK E 7TH AVE","speer","true","false"
"theft-from-mails","larceny","4/16/2018 6:36:00 ","5291 E DARTMOUTH AVE","university-hills","true","false"
"traffic-accident","traffic-accident","4/16/2018 11:49:00 ","E 31ST AVE / N WILLIAMS ST","whittier","false","true"
"police-false-information","all-other-crimes","4/16/2018 6:51:00 ","2500 BLK 31ST ST","globeville","true","false"
"theft-other","larceny","4/16/2018 5:34:00 ","2200 BLK E 25TH AVE","whittier","true","false"
"traf-other","all-other-crimes","4/16/2018 6:51:00 ","2500 BLK 31ST ST","globeville","true","false"
"assault-simple","other-crimes-against-persons","4/16/2018 4:44:00 ","1000 BLOCK 16TH ST","cbd","true","false"
"theft-other","larceny","4/16/2018 9:15:00 ","1248 N WABASH ST","east-colfax","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 8:01:00 ","1500 BLK S CARLAN CT","ruby-hill","true","false"
"sex-aslt-non-rape","sexual-assault","2/13/2018 12:08:00 ",,"virginia-village","true","false"
"criminal-trespassing","all-other-crimes","4/16/2018 8:39:00 ","4500 S MONACO ST","southmoor-park","true","false"
"sex-aslt-non-rape","sexual-assault","2/7/2018 11:29:00 ",,"college-view-south-platte","true","false"
"burglary-residence-no-force","burglary","4/16/2018 5:08:00 ",,"montbello","true","false"
"burglary-business-by-force","burglary","4/17/2018 2:26:00 ","5082 N CENTRAL PARK BLVD","stapleton","true","false"
"traffic-accident","traffic-accident","4/16/2018 9:06:00 ","E EXPOSITION AVE / LEETSDALE DR","washington-virginia-vale","false","true"
"traffic-accident","traffic-accident","4/16/2018 3:41:00 ","E 18TH AVE / N BROADWAY ST","cbd","false","true"
"traf-other","all-other-crimes","4/17/2018 12:11:00 ","N PEORIA ST / I70 HWYWB","stapleton","true","false"
"traf-habitual-offender","all-other-crimes","4/16/2018 6:51:00 ","2500 BLK 31ST ST","globeville","true","false"
"traffic-accident","traffic-accident","4/16/2018 3:24:00 ","N NORTHFIELD QUEBEC ST / I70 HWYEB","northeast-park-hill","false","true"
"theft-of-motor-vehicle","auto-theft","4/16/2018 9:22:00 ","1380 S FILLMORE ST","cory-merrill","true","false"
"traffic-accident","traffic-accident","4/16/2018 4:31:00 ",,"montbello","false","true"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/13/2018 10:00:00 ","3181 S UTICA ST","harvey-park-south","true","false"
"theft-shoplift","larceny","4/16/2018 2:38:00 ","2730 S COLORADO BLVD","university-hills","true","false"
"theft-bicycle","larceny","4/16/2018 4:53:00 ","1135 N LOGAN ST","capitol-hill","true","false"
"traffic-accident","traffic-accident","4/16/2018 2:00:00 ","S TAMARAC ST / I225","hampden-south","false","true"
"theft-shoplift","larceny","4/16/2018 8:29:00 ","2730 S COLORADO BLVD","university-hills","true","false"
"drug-pcs-other-drug","drug-alcohol","4/16/2018 4:35:00 ","4411 N PEORIA ST","montbello","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 9:21:00 ","400 BLK E 11TH AVE","capitol-hill","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 12:05:00 ","1700 BLOCK W 33RD AVE","highland","false","true"
"theft-bicycle","larceny","4/16/2018 7:24:00 ","2101 MARKET ST","five-points","true","false"
"traf-other","all-other-crimes","4/16/2018 9:06:00 ","3500 BLOCK N QUEBEC ST","stapleton","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 4:38:00 ","E 38TH AVE / N PEORIA ST","stapleton","false","true"
"assault-simple","other-crimes-against-persons","4/16/2018 2:12:00 ","E 40TH AVE / N WILLIAMS ST","cole","true","false"
"traffic-accident","traffic-accident","4/16/2018 7:53:00 ",,"hampden-south","false","true"
"traffic-accident","traffic-accident","4/15/2018 12:31:00 ","N ACOMA ST / W IRVINGTON 1ST ALY","baker","false","true"
"traffic-accident","traffic-accident","4/16/2018 7:12:00 ","5100 BLK N SHERIDAN BLVD / W 52ND AVE","regis","false","true"
"fraud-identity-theft","white-collar-crime","2/25/2018 10:04:00 ","7579 E TECHNOLOGY WAY","hampden-south","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 11:13:00 ","1300 BLOCK N SPEER BLVD","civic-center","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 7:36:00 ","781 N GARFIELD ST","congress-park","true","false"
"burglary-residence-no-force","burglary","4/16/2018 8:54:00 ","3326 N QUIVAS ST","highland","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 6:50:00 ","6701 E COLFAX AVE","south-park-hill","true","false"
"criminal-trespassing","all-other-crimes","4/16/2018 2:02:00 ","4380 S MONACO ST","southmoor-park","true","false"
"theft-bicycle","larceny","4/16/2018 5:47:00 ","1331 N SPEER BLVD","lincoln-park","true","false"
"traffic-accident","traffic-accident","4/16/2018 9:09:00 ","E 44TH AVE / N QUENTIN ST","montbello","false","true"
"criminal-trespassing","all-other-crimes","4/17/2018 1:55:00 ","100 W 13TH AVE","civic-center","true","false"
"drug-poss-paraphernalia","drug-alcohol","4/17/2018 3:12:00 ","1550 COURT PL","cbd","true","false"
"disturbing-the-peace","public-disorder","4/16/2018 10:28:00 ","3240 W 14TH AVE","west-colfax","true","false"
"assault-simple","other-crimes-against-persons","4/16/2018 2:22:00 ",,"montbello","true","false"
"theft-shoplift","larceny","4/16/2018 4:50:00 ","7777 E HAMPDEN AVE","hampden","true","false"
"theft-other","larceny","4/16/2018 11:34:00 ",,"stapleton","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 10:02:00 ","6800 BLK E TENNESSEE AVE","washington-virginia-vale","true","false"
"traffic-accident","traffic-accident","4/16/2018 5:34:00 ","700 BLOCK W COLFAX AVE","civic-center","false","true"
"assault-simple","other-crimes-against-persons","4/16/2018 10:32:00 ","7640 N UNDERGROVE ST","dia","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 10:23:00 ","1348 N KING ST","west-colfax","true","false"
"public-order-crimes-other","all-other-crimes","4/16/2018 10:48:00 ","1499 N BROADWAY ST","civic-center","true","false"
"fraud-identity-theft","white-collar-crime","2/15/2018 4:05:00 ","2671 S HOOKER ST","harvey-park","true","false"
"criminal-mischief-graffiti","public-disorder","4/16/2018 10:06:00 ","30 E 52ND AVE","globeville","true","false"
"traffic-accident","traffic-accident","4/16/2018 5:54:00 ","I70 HWYEB / N PEORIA ST","stapleton","false","true"
"traf-other","all-other-crimes","4/15/2018 10:08:00 ","N QUEBEC ST / E SMITH RD","stapleton","true","false"
"traf-other","all-other-crimes","4/17/2018 3:33:00 ","LEETSDALE DR / S MONACO ST","washington-virginia-vale","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 11:17:00 ",,"east-colfax","true","false"
"traffic-accident","traffic-accident","4/16/2018 11:21:00 ","S PLATTE RIVER DR / W MISSISSIPPI AVE","ruby-hill","false","true"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/16/2018 10:34:00 ","4567 E 9TH AVE","hale","true","false"
"fraud-identity-theft","white-collar-crime","4/16/2018 3:55:00 ",,"chaffee-park","true","false"
"assault-simple","other-crimes-against-persons","4/16/2018 3:16:00 ",,"northeast-park-hill","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/16/2018 5:49:00 ","1500 BLOCK N WOLFF ST","west-colfax","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/16/2018 7:05:00 ","900 BLK N JULIAN ST","villa-park","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 9:10:00 ","N FEDERAL BLVD / W 10TH 11TH ALY","villa-park","false","true"
"traffic-accident","traffic-accident","4/16/2018 3:40:00 ","1800 BLOCK E 13TH AVE","cheesman-park","false","true"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 8:38:00 ","1800 BLK WAZEE ST","union-station","false","true"
"theft-of-motor-vehicle","auto-theft","4/16/2018 6:31:00 ","2240 W SCOTT PL","sunnyside","true","false"
"traffic-accident-hit-and-run","traffic-accident","4/16/2018 10:40:00 ","9700 BLOCK E HAMPDEN AVE","kennedy","false","true"
"theft-other","larceny","4/16/2018 2:02:00 ","403 16TH ST","cbd","true","false"
"robbery-car-jacking","robbery","4/16/2018 1:19:00 ","9000 BLOCK E LEHIGH AVE","hampden-south","true","false"
"drug-fraud-to-obtain","drug-alcohol","4/16/2018 4:02:00 ","3770 N SHERIDAN BLVD","west-highland","true","false"
"traffic-accident","traffic-accident","4/16/2018 7:22:00 ","MORRISON RD / S MEADE ST","westwood","false","true"
"theft-other","larceny","4/17/2018 1:07:00 ","6767 LEETSDALE DR","washington-virginia-vale","true","false"
"criminal-mischief-other","public-disorder","4/1/2018 12:44:00 ","5342 N KIRK ST","gateway-green-valley-ranch","true","false"
"sex-aslt-non-rape","sexual-assault","2/23/2018 7:46:00 ",,"wellshire","true","false"
"weapon-by-prev-offender-powpo","all-other-crimes","4/16/2018 11:21:00 ","W 1ST AVE / N PERRY ST","barnum-west","true","false"
"criminal-mischief-other","public-disorder","4/16/2018 7:13:00 ","13100 E ALBROOK DR","montbello","true","false"
"criminal-mischief-mtr-veh","public-disorder","4/16/2018 2:02:00 ","4380 S MONACO ST","southmoor-park","true","false"
"weapon-unlawful-discharge-of","all-other-crimes","4/17/2018 2:48:00 ","900 BLOCK N NEWTON ST","villa-park","true","false"
"traf-other","all-other-crimes","4/16/2018 5:36:00 ","E EASTMOOR DR / E QUINCY AVE","hampden-south","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/16/2018 7:34:00 ","2700 BLK W 24TH AVE","jefferson-park","true","false"
"traf-other","all-other-crimes","4/16/2018 2:44:00 ","W FLORIDA AVE / S RALEIGH ST","mar-lee","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 12:33:00 ","1900 BLK S JOSEPHINE ST","university-park","true","false"
"criminal-mischief-other","public-disorder","4/16/2018 11:33:00 ","707 N FEDERAL BLVD","villa-park","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/13/2018 4:25:00 ","900 N WASHINGTON ST","capitol-hill","true","false"
"theft-bicycle","larceny","4/16/2018 4:53:00 ","295 E SPEER BLVD","speer","true","false"
"liquor-possession","drug-alcohol","4/16/2018 3:33:00 ","E BRUCE RANDOLPH AVE / N GAYLORD ST","cole","true","false"
"theft-other","larceny","4/16/2018 6:23:00 ",,"stapleton","true","false"
"public-order-crimes-other","all-other-crimes","4/17/2018 2:42:00 ","1499 N BROADWAY ST","civic-center","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 6:47:00 ","4380 S MONACO ST","southmoor-park","true","false"
"theft-other","larceny","4/16/2018 10:13:00 ","3181 W ALAMEDA AVE","barnum","true","false"
"traffic-accident","traffic-accident","4/16/2018 9:25:00 ","WALNUT ST / 28TH ST","five-points","false","true"
"criminal-trespassing","all-other-crimes","4/16/2018 9:13:00 ","E 6TH AVE / N BROADWAY ST","baker","true","false"
"theft-other","larceny","4/16/2018 8:00:00 ","2055 S HUDSON ST","virginia-village","true","false"
"vehicular-eluding-no-chase","all-other-crimes","4/16/2018 4:07:00 ","I25 HWYNB / S DOWNING ST","washington-park-west","true","false"
"theft-bicycle","larceny","4/16/2018 3:33:00 ","1416 PLATTE ST","highland","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/13/2018 3:45:00 ","3500 BLK W EXPOSITION AVE","westwood","true","false"
"violation-of-court-order","all-other-crimes","4/16/2018 3:38:00 ","3224 N PONTIAC ST","northeast-park-hill","true","false"
"burglary-business-no-force","burglary","4/16/2018 8:59:00 ","1901 N GRANT ST","north-capitol-hill","true","false"
"traffic-accident","traffic-accident","4/10/2018 3:23:00 ","I70 HWYEB / N PEORIA ST","stapleton","false","true"
"burglary-residence-by-force","burglary","4/16/2018 1:55:00 ","216 S HOOKER ST","barnum","true","false"
"burglary-residence-by-force","burglary","4/16/2018 4:20:00 ","2233 N OLIVE ST","south-park-hill","true","false"
"theft-of-motor-vehicle","auto-theft","4/16/2018 6:46:00 ","2170 N BRYANT ST","jefferson-park","true","false"
"theft-shoplift","larceny","4/15/2018 6:00:00 ","500 16TH ST","cbd","true","false"
"criminal-trespassing","all-other-crimes","4/16/2018 4:05:00 ",,"washington-park","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","4/13/2018 11:17:00 ","2323 CURTIS ST","five-points","true","false"
"robbery-car-jacking","robbery","4/16/2018 10:21:00 ","E 45TH AVE / N TOWER RD","gateway-green-valley-ranch","true","false"
"assault-police-simple","other-crimes-against-persons","2/21/2018 9:34:00 ","490 W COLFAX AVE","civic-center","true","false"
"traffic-accident","traffic-accident","4/15/2018 12:34:00 ","8100 W CRESTLINE AVE","marston","false","true"
"assault-simple","other-crimes-against-persons","4/14/2018 12:45:00 ","1520 20TH ST","union-station","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 9:14:00 ","1100 BLK E ELLSWORTH AVE","speer","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","4/16/2018 9:57:00 ","400 BLK N NEWTON ST","barnum","true","false"
"assault-simple","other-crimes-against-persons","2/16/2018 12:43:00 ","5556 N WORCHESTER ST","montbello","true","false"
"assault-simple","other-crimes-against-persons","4/16/2018 10:36:00 ",,"hilltop","true","false"
"public-peace-other","public-disorder","4/16/2018 1:03:00 ",,"hilltop","true","false"
"criminal-mischief-mtr-veh","public-disorder","4/16/2018 10:12:00 ","9900 BLK W LAYTON AVE","marston","true","false"
"traf-other","all-other-crimes","4/16/2018 3:08:00 ","N JASMINE ST / E 36TH AVE","northeast-park-hill","true","false"
"traffic-accident","traffic-accident","4/16/2018 4:18:00 ","E YALE AVE / S DEXTER ST","university-hills","false","true"
"traffic-accident","traffic-accident","4/16/2018 6:05:00 ","S CLAY ST / W COLORADO AVE","ruby-hill","false","true"
"theft-other","larceny","1/2/2018 12:12:00 ","6100 BLK E ILIFF AVE","goldsmith","true","false"
"traffic-accident","traffic-accident","1/1/2018 6:33:00 ","W COLFAX AVE / I25 HWYNB","lincoln-park","false","true"
"traffic-accident","traffic-accident","1/1/2018 3:04:00 ","N TOWER RD / E ELMENDORF DR","gateway-green-valley-ranch","false","true"
"robbery-residence","robbery","1/1/2018 10:37:00 ","7200 E EVANS AVE","goldsmith","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 11:08:00 ","5000 BLK N FEDERAL BLVD","chaffee-park","true","false"
"traf-other","all-other-crimes","1/1/2018 5:34:00 ","6O BLOCK N FEDERAL BLVD","valverde","true","false"
"traf-other","all-other-crimes","1/2/2018 12:17:00 ","E ALBROOK DR / N TULSA CT","montbello","true","false"
"theft-other","larceny","1/1/2018 9:07:00 ","1368 N GILPIN ST","cheesman-park","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 9:11:00 ",,"harvey-park-south","false","true"
"theft-of-motor-vehicle","auto-theft","1/1/2018 4:47:00 ","8101 E NORTHFIELD BLVD","stapleton","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 6:37:00 ","5353 N JOLIET ST","montbello","true","false"
"theft-parts-from-vehicle","theft-from-motor-vehicle","12/24/2017 9:00:00 ","3000 BLK S FEDERAL BLVD","college-view-south-platte","true","false"
"menacing-felony-w-weap","aggravated-assault","1/1/2018 9:30:00 ","1021 S OSCEOLA ST","westwood","true","false"
"violation-of-restraining-order","all-other-crimes","1/2/2018 1:41:00 ","15063 E 43RD AVE","montbello","true","false"
"traf-other","all-other-crimes","1/1/2018 10:54:00 ","800 BLOCK N FEDERAL BLVD","sun-valley","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","1/1/2018 1:03:00 ","N BROADWAY ST / WALNUT ST","five-points","true","false"
"violation-of-court-order","all-other-crimes","1/1/2018 3:56:00 ","2800 BLOCK N ELM FAIRFAX ALY","north-park-hill","true","false"
"traffic-accident","traffic-accident","1/1/2018 11:52:00 ","N ELK ST / E 75TH AVE","dia","false","true"
"weapon-unlawful-discharge-of","all-other-crimes","1/1/2018 11:15:00 ","4700 BLK ALLEY N SHERMAN ST/ LINCOLN ST","globeville","true","false"
"burglary-residence-by-force","burglary","1/2/2018 1:57:00 ","1260 N LIPAN ST","lincoln-park","true","false"
"assault-simple","other-crimes-against-persons","1/2/2018 4:00:00 ","12033 E 38TH AVE","stapleton","true","false"
"police-false-information","all-other-crimes","1/1/2018 7:25:00 ","N COLORADO BLVD / E MLK BLVD","skyland","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 9:51:00 ","4500 BLK W EXPOSITION AVE","westwood","true","false"
"weapon-unlawful-discharge-of","all-other-crimes","1/2/2018 2:44:00 ","3500 BLK N ELIZABETH ST","clayton","true","false"
"drug-heroin-possess","drug-alcohol","1/1/2018 7:26:00 ","1500 BLOCK N CLARKSON ST","north-capitol-hill","true","false"
"criminal-trespassing","all-other-crimes","12/31/2017 9:15:00 ","650 15TH ST","cbd","true","false"
"public-order-crimes-other","all-other-crimes","1/1/2018 6:19:00 ","1499 N BROADWAY ST","civic-center","true","false"
"assault-simple","other-crimes-against-persons","1/1/2018 10:00:00 ",,"university-hills","true","false"
"forgery-other","white-collar-crime","1/2/2018 6:04:00 ","3770 N SHERIDAN BLVD","west-highland","true","false"
"drug-poss-paraphernalia","drug-alcohol","1/1/2018 2:12:00 ","1500 BLOCK N SYRACUSE ST","east-colfax","true","false"
"police-false-information","all-other-crimes","1/1/2018 8:42:00 ","5350 W 52ND AVE","regis","true","false"
"aggravated-assault","aggravated-assault","1/1/2018 11:02:00 ","2900 BLOCK W EVANS AVE","college-view-south-platte","true","false"
"criminal-mischief-mtr-veh","public-disorder","1/1/2018 1:56:00 ","2000 BLOCK S DOWNING ST","university","true","false"
"aggravated-assault-dv","aggravated-assault","1/2/2018 2:22:00 ","4571 N MALAYA ST","gateway-green-valley-ranch","true","false"
"criminal-trespassing","all-other-crimes","1/1/2018 11:00:00 ","1250 WELTON ST","cbd","true","false"
"traffic-accident","traffic-accident","1/1/2018 5:55:00 ","E MISSISSIPPI AVE / S DAHLIA ST","virginia-village","false","true"
"traffic-accident","traffic-accident","1/1/2018 10:28:00 ","W ALAMEDA AVE / S FEDERAL BLVD","westwood","false","true"
"theft-items-from-vehicle","theft-from-motor-vehicle","1/1/2018 2:10:00 ","338 S HIGH ST","washington-park","true","false"
"drug-methampetamine-possess","drug-alcohol","1/1/2018 1:13:00 ","4600 BLOCK W 14TH AVE","west-colfax","true","false"
"theft-other","larceny","1/1/2018 3:14:00 ","8775 E 28TH AVE","stapleton","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 7:50:00 ","18350 E 68TH AVE","dia","true","false"
"kidnap-dv","all-other-crimes","1/2/2018 2:22:00 ","4571 N MALAYA ST","gateway-green-valley-ranch","true","false"
"traffic-accident","traffic-accident","1/1/2018 5:27:00 ",,"stapleton","false","true"
"assault-dv","other-crimes-against-persons","1/1/2018 7:50:00 ","1322 S MONACO ST","washington-virginia-vale","true","false"
"sex-aslt-rape","sexual-assault","1/1/2018 11:49:00 ",,"montbello","true","false"
"theft-shoplift","larceny","1/1/2018 2:55:00 ","7800 E SMITH RD","stapleton","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 7:48:00 ","E 35TH AVE / N ONEIDA ST","northeast-park-hill","false","true"
"drug-methampetamine-possess","drug-alcohol","1/2/2018 1:34:00 ","3401 N QUEBEC ST","northeast-park-hill","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 11:44:00 ","3200 BLK W GILL PL","westwood","false","true"
"traffic-accident","traffic-accident","1/1/2018 6:30:00 ","E HAMPDEN AVE / S EUDORA ST","southmoor-park","false","true"
"burglary-business-no-force","burglary","1/1/2018 5:22:00 ","18350 E 68TH AVE","dia","true","false"
"traffic-accident-hit-and-run","traffic-accident","12/24/2017 1:35:00 ","I25 HWYSB / W 23RD AVE","jefferson-park","false","true"
"theft-of-motor-vehicle","auto-theft","1/1/2018 1:59:00 ","1255 N SPEER BLVD","lincoln-park","true","false"
"traf-other","all-other-crimes","1/2/2018 2:19:00 ","E COLFAX AVE / N UINTA ST","east-colfax","true","false"
"theft-from-bldg","larceny","1/1/2018 3:56:00 ","356 S LOGAN ST","washington-park-west","true","false"
"traffic-accident","traffic-accident","1/1/2018 3:10:00 ",,"civic-center","false","true"
"weapon-unlawful-discharge-of","all-other-crimes","1/1/2018 8:21:00 ","3377 N KRAMERIA ST","northeast-park-hill","true","false"
"traffic-accident","traffic-accident","1/1/2018 1:41:00 ","E 14TH AVE / N WASHINGTON ST","capitol-hill","false","true"
"drug-methampetamine-possess","drug-alcohol","1/1/2018 11:15:00 ","1800 BLOCK S FEDERAL BLVD","ruby-hill","true","false"
"criminal-mischief-mtr-veh","public-disorder","1/1/2018 9:51:00 ","4500 BLK W EXPOSITION AVE","westwood","true","false"
"robbery-residence","robbery","1/1/2018 9:39:00 ","45 N BRYANT WAY","valverde","true","false"
"curfew","public-disorder","12/31/2017 11:59:00 ",,"platt-park","true","false"
"drug-fraud-to-obtain","drug-alcohol","12/30/2017 5:22:00 ","3555 N COLORADO BLVD","clayton","true","false"
"traffic-accident","traffic-accident","1/1/2018 9:19:00 ","1600 BLOCK N LINCOLN ST","north-capitol-hill","false","true"
"theft-bicycle","larceny","1/1/2018 6:09:00 ","2875 N HAVANA ST","stapleton","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 11:02:00 ","1400 BLOCK E 23RD AVE","city-park-west","false","true"
"theft-shoplift","larceny","1/1/2018 4:54:00 ","7757 E 36TH AVE","stapleton","true","false"
"assault-simple","other-crimes-against-persons","1/2/2018 12:03:00 ","2222 LAWRENCE ST","five-points","true","false"
"pawn-broker-viol","all-other-crimes","12/20/2017 2:37:00 ","3070 W COLORADO AVE","mar-lee","true","false"
"drug-pcs-other-drug","drug-alcohol","1/1/2018 11:38:00 ","323 S BROADWAY ST","baker","true","false"
"theft-of-motor-vehicle","auto-theft","1/1/2018 7:29:00 ","1294 S BANNOCK ST","overland","true","false"
"theft-other","larceny","1/1/2018 10:48:00 ","15TH ST / CHAMPA ST","cbd","true","false"
"menacing-felony-w-weap","aggravated-assault","1/1/2018 6:58:00 ","00 BLK S HOOKER ST","barnum","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/1/2018 9:31:00 ","2700 BLK W 1ST AVE","valverde","false","true"
"traffic-accident","traffic-accident","1/1/2018 8:16:00 ","I25 HWYNB / 6TH TO NB I25 RAMP","lincoln-park","false","true"
"threats-to-injure","public-disorder","1/1/2018 6:52:00 ","15TH ST / LAWRENCE ST","cbd","true","false"
"theft-shoplift","larceny","12/31/2016 4:40:00 ","1701 N BRYANT ST","sun-valley","true","false"
"traffic-accident-hit-and-run","traffic-accident","1/2/2018 8:37:00 ","2900 BLOCK N SPEER BLVD","highland","false","true"
"liquor-possession","drug-alcohol","1/1/2018 3:56:00 ","2800 BLOCK N ELM FAIRFAX ALY","north-park-hill","true","false"
"theft-of-motor-vehicle","auto-theft","1/2/2018 2:49:00 ",,"dia","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","1/1/2018 8:39:00 ","158 S FEDERAL BLVD","valverde","true","false"
"theft-items-from-vehicle","theft-from-motor-vehicle","1/1/2018 10:00:00 ","1600 BLK N GILPIN ST","city-park-west","true","false"
"theft-shoplift","larceny","1/1/2018 2:00:00 ","3160 N FEDERAL BLVD","highland","true","false"
"criminal-mischief-other","public-disorder","1/1/2018 5:54:00 ",,"north-capitol-hill","true","false"
"indecent-exposure","other-crimes-against-persons","1/1/2018 5:54:00 ",,"north-capitol-hill","true","false"
"false-imprisonment","all-other-crimes","1/2/2018 2:22:00 ","4571 N MALAYA ST","gateway-green-valley-ranch","true","false"
